Application Issues,Oper Account is not Working
Application Issues,Drive access for KGS_Advisory and T&R projects US
Application Issues,VM Ware not working very slow.
Application Issues,Installation of Macros
Application Issues,VMware login
Application Issues,MUS planning tool not working in IDEA Software
Application Issues,Data card installation.
Login issues,Account locked out
Application Issues,e-audit issues
Application Issues,"Hi Team, Unable to connect to VPN (DC Enterprise VPN Connection). Getting error message ""Your connection has failed "" tried couple of times facing the"
Application Issues,Kindly provide access to printers.
Application Issues,Enabling Macros
Application Issues,Enabling Macros
Application Issues,Trust relationship
Application Issues,Access to Functional Mailbox.
Hardware Issues,IM806555 - Your Incident has been Resolved
Application Issues,Forgot Citrix Password.
Application Issues,Unable to run Macros
Hardware Issues,Server INDELEXC306 (10.188.0.148) has high utilization for RAM
Application Issues,User is facing issue with outlook inside UK VDI.
Hardware Issues,Need 2 LAN cables
Hardware Issues,URGENT- Screen in Madrid meeting room is not working
Hardware Issues,"KGS : Patch update deployment - Feb, 2019"
Application Issues,Macros not working in Outlook
Hardware Issues,Kindly allocate a Datacard.
Application Issues,S&P Capital IQ plugin is not appearing in the excel.
Application Issues,My colleague has added me to the eAudit file 'Credit Suisse (UK) Ltd -2018 FSA 2018V1' but some reason it is not reflecting in my system. Please che
Application Issues,Unable to login to Learning and development portal
Application Issues,eAudIT crashing
Application Issues,KPMG EXTEND Adding New Procedures. (with in US Audit VDI)
Application Issues,Unable to delete folder in filesite.
Application Issues,User requesting for skype access.
Application Issues,KPMG EXTEND - Creation of EXTEND profile in EXTEND. (with US Audit VDI)
Application Issues,Outlook not working
Application Issues,SAP timesheet filling issue
Hardware Issues,Telephone-Network Unavailable
Application Issues,Unable to open Outlook
Application Issues,Low disk space in VMWare
Hardware Issues,AppsAnyWhere issue
Hardware Issues,Shared folder print issue
Application Issues,excel not working
Application Issues,The E-audit file crashing
Application Issues,I need to enable screen recording functionality on skype meeting for sharing a video with KPMG UK team
Application Issues,IT training error
Security Incident,Mails are suddenly disappear in the functional mail box.
Hardware Issues,Server INDELKGSSRV66 (10.211.192.90) has high utilization for CPU
Hardware Issues,Server INDELKGSSRV66 (10.211.192.90) has high utilization for CPU
Hardware Issues,Activation of Snipping Tool & Print Screen on India (Local) System
Application Issues,DATA CARD ACTIVATION/REGISTRATION.
Application Issues,DATA card exchange
Application Issues,Outlook issues in VDI
Hardware Issues,User contacted and requested for engineer assistance in Meeting room in connecting Skype call.
Hardware Issues,Display Issue
Hardware Issues,Display Issue
Application Issues,Log in issue
Application Issues,user is unable to access outlook in VDI.
Application Issues,Outlook is not working.
Application Issues,URGENT - Need to install a font for PPT
Hardware Issues,Network Link INDELKGSINFINSW01 to INDELKGSINFINSW07 (10.211.48.91-10.211.48.105) has high utilization for Link Utilization
Application Issues,Unable to login to vmware
Application Issues,mobile iron secure app blocked need to regenerate the pin
Hardware Issues,need to run windows patches on attached sheet
Hardware Issues,Unable to login CISCO phone
Application Issues,Outlook not working inside UK Vmware
Application Issues,Email issue
Hardware Issues,Monitor Connector Issue
Hardware Issues,Need to access onshore team site which works only on US LAN SR1879138
Hardware Issues,Need to access onshore team site which works only on US LAN SR1879138
Hardware Issues,Need to access onshore team site which works only on US LAN SR1879138
Hardware Issues,Need to access onshore team site which works only on US LAN SR1879138
Hardware Issues,Need to access onshore team site which works only on US LAN SR1879138
Hardware Issues,Need to access onshore team site which works only on US LAN SR1879138
Hardware Issues,Need to access onshore team site which works only on US LAN SR1879138
Hardware Issues,Need to access onshore team site which works only on US LAN SR1879138
Application Issues,Issue on accessing adobe pdf and winzip file in VMware.
Application Issues,Access to the DL
Application Issues,Please enable macros
Application Issues,Can we have a new shortcut created which could be linked to this page. https://intra.ema.kpmg.com/sites/KGS/RAK/Pages/ResearchBM/ResearchBM.aspx I wan
Application Issues,Activation of Skype
Application Issues,Need to install Super macros for excel on urgent basis
Application Issues,Kindly enable macros for MS EXCEL
Application Issues,Unable to login into Vmware
Application Issues,I am facing issue with MS Powerpoint while inserting excel tables using Macros.
Hardware Issues,Kindly provide a monitor.
Hardware Issues,"My Microsoft apps and google chrome are glitching. Additionally, my system takes too long to open now"
Application Issues,Enabling macros
Application Issues,Installing Super Macros
Application Issues,Share drive access issue Path: \\inkocfsr10\KGDC KGS HR
Hardware Issues,Monitor not working
Application Issues,VDI Login Error
Application Issues,Not able to search using KMD tool
Hardware Issues,
Hardware Issues,
Application Issues,Unable to printer the documents GR05C.09.012
Application Issues,Sap now working
Application Issues,"Hi Team, My oper account password has expired, could you please reset it , its urgent. Regards, Pawanpreet Kaur"
Application Issues,Please activate Skype on my laptop.
Application Issues,Please activate skype on my laptop.
Hardware Issues,"User Requested for Laptop exchange,Due to water fall on Current TP ."
Application Issues,
Application Issues,Not able to access the new joiner trainings
Application Issues,Skype call enabling on US citrix.
Hardware Issues,Unable to connect Laptop to External monitor.
Application Issues,Thikcell Issue
Application Issues,Assistance in creating worksite in outlook in VM Ware
Application Issues,GO-FM-The-Hub-Support (Functional mailbox) is not working
Hardware Issues,I need an VOIP extension phone on my seat- GR10C.5.699.
Application Issues,User requesting for admin rights in UK VDI.
Application Issues,User is facing issue with Outlook inside the UK VDI
Login issues,"System locked,please resolve asap."
Application Issues,Unable view all tab under Request -> HR
Application Issues,eAudit not opening
Application Issues,Unable to login to UK VDI GR10C.05
Application Issues,Please configure UK-FM BT Audit mailbox on my system I have all the required approvals and accesses
Application Issues,VMware UK not working.
Application Issues,UK VDI is very slow
Application Issues,Unable to access UK time sheet
Application Issues,enabling macros
Application Issues,Issue with CSAT Form
Application Issues,Enabling Macros
Application Issues,Enable Macros.
Application Issues,e-audit working slow/not working
Application Issues,Unable to update java on exit clearance page on reconnect
Application Issues,User is unable to send a mails to go-fmmanagedservices@kpmg.com Getting delivered failed Message
Hardware Issues,User requested for LAN Cable
Hardware Issues,3-pin socket of laptop charging lead got dislocated
Hardware Issues,Adding to distribution lists
Application Issues,Install Avant Garde Gothic Standard DEMI font.
Application Issues,unable to access \\inkocfsr10\KGDC KGS HR
Application Issues,"Hi, I am unable to access myPD . It is showing some login issues. please help"
Application Issues,Unable to print getting DLP error
Application Issues,Network Link INDELKGSINFINSW01 to INDELKGSINFINSW07 (10.211.48.91-10.211.48.105) has high utilization for Link Utilization
